D01T03,D05T06,D07T08,D09,D10T12,D13T15,D16,D17T18,D19,D20T21,D22,D23,D24,D25,D26,D27,D28,D29,D30,D31T33,D35T39,D41T43,D45T47,D49T53,D55T56,D58T60,D61,D62T63,D64T66,D68,D69T82,D84,D85,D86T88,D90T96,D97T98
459959.6,49097.4,17812.3,13267.9,185796.2,151128.7,14964.9,27935.7,204175.3,151967.3,42783.2,53427.7,149130.2,44512.8,25049,46831.4,59510.2,88680,30530.2,51039.3,137072.8,428041.3,278544.2,221881.7,59041.9,19916.5,61460.7,119010.9,176028,175339.6,125754.7,156422.4,94321,50398.7,63875.7,3498.3
